"customer_id","total_revenue","order_count","spend_tier"
15491,"3100.09",6,"high"
16905,"3102.43",7,"high"
14099,"3104.17",11,"high"
13869,"3104.95",4,"high"
16678,"3109.99",12,"high"
16326,"3110.96",14,"high"
13685,"3119.44",7,"high"
16156,"3122.04",9,"high"
13742,"3131.02",12,"high"
14235,"3144.86",5,"high"
15065,"3158.13",4,"high"
17863,"3160.00",6,"high"
15861,"3165.36",8,"high"
16041,"3166.40",3,"high"
16837,"3170.98",11,"high"
17231,"3174.32",10,"high"
17672,"3178.17",2,"high"
12456,"3181.04",3,"high"
14844,"3189.81",4,"high"
13758,"3190.55",7,"high"
17685,"3191.53",7,"high"
13868,"3192.54",2,"high"
17220,"3198.25",14,"high"
16107,"3204.16",7,"high"
14388,"3212.84",8,"high"
13268,"3214.69",11,"high"
13880,"3219.77",13,"high"
14175,"3222.30",3,"high"
17050,"3228.84",6,"high"
15443,"3236.91",7,"high"
13047,"3237.54",10,"high"
13952,"3251.07",2,"high"
17723,"3276.40",6,"high"
15764,"3279.97",6,"high"
12480,"3281.63",4,"high"
15632,"3285.31",8,"high"
14702,"3292.14",17,"high"
14841,"3295.76",6,"high"
13373,"3312.25",3,"high"
16556,"3313.79",7,"high"
12594,"3338.22",10,"high"
12613,"3344.38",5,"high"
12643,"3344.64",6,"high"
13015,"3346.28",5,"high"
17183,"3347.31",6,"high"
16607,"3347.71",14,"high"
16818,"3349.57",11,"high"
14227,"3350.96",10,"high"
16011,"3362.71",16,"high"
15708,"3364.24",7,"high"
13842,"3385.62",9,"high"
15228,"3386.71",4,"high"
13198,"3401.24",6,"high"
17669,"3406.72",7,"high"
13437,"3408.06",7,"high"
15981,"3408.48",8,"high"
12406,"3415.30",2,"high"
14221,"3432.80",9,"high"
15676,"3435.76",3,"high"
17725,"3439.08",11,"high"
15974,"3442.15",7,"high"
15129,"3447.40",11,"high"
13536,"3448.29",7,"high"
15410,"3450.84",8,"high"
17758,"3456.70",8,"high"
13014,"3466.28",10,"high"
13993,"3466.36",9,"high"
16458,"3482.74",18,"high"
14907,"3501.10",7,"high"
16131,"3506.54",6,"high"
14395,"3507.71",9,"high"
16360,"3512.53",6,"high"
13953,"3515.68",7,"high"
17160,"3518.03",6,"high"
12454,"3528.34",1,"high"
13334,"3536.82",3,"high"
13448,"3539.37",6,"high"
14503,"3543.26",6,"high"
12370,"3545.69",4,"high"
15544,"3546.71",9,"high"
17491,"3558.87",10,"high"
17203,"3563.85",6,"high"
14132,"3586.03",11,"high"
15484,"3594.31",4,"high"
16242,"3603.21",7,"high"
15113,"3609.33",3,"high"
15505,"3610.96",5,"high"
13082,"3613.63",9,"high"
14040,"3614.92",12,"high"
17576,"3622.68",19,"high"
13520,"3624.35",6,"high"
13327,"3627.77",8,"high"
17528,"3628.50",8,"high"
14543,"3630.33",16,"high"
17230,"3638.41",8,"high"
13381,"3639.31",6,"high"
16440,"3640.67",5,"high"
12619,"3641.24",9,"high"
13426,"3641.32",10,"high"
16712,"3645.43",11,"high"
12417,"3649.10",9,"high"
13137,"3650.41",8,"high"
18079,"3651.97",4,"high"
15296,"3672.86",6,"high"
15581,"3679.97",13,"high"
16253,"3683.86",2,"high"
12553,"3692.28",10,"high"
15379,"3703.29",7,"high"
17819,"3704.87",7,"high"
13148,"3707.12",12,"high"
15622,"3709.56",9,"high"
15845,"3711.77",8,"high"
14364,"3717.35",8,"high"
16240,"3718.80",2,"high"
13680,"3722.42",4,"high"
12647,"3722.82",12,"high"
12502,"3723.87",5,"high"
14282,"3729.34",15,"high"
15808,"3734.97",4,"high"
16570,"3738.40",10,"high"
13552,"3740.07",12,"high"
14145,"3742.20",4,"high"
17238,"3744.65",17,"high"
12429,"3750.40",4,"high"
16904,"3754.27",16,"high"
17173,"3766.60",8,"high"
12562,"3781.74",7,"high"
16019,"3786.24",9,"high"
16168,"3787.60",27,"high"
16655,"3794.52",6,"high"
16145,"3799.49",11,"high"
12668,"3807.15",4,"high"
13435,"3809.89",7,"high"
12597,"3811.22",4,"high"
12755,"3811.95",2,"high"
15867,"3812.64",15,"high"
17091,"3827.76",9,"high"
13266,"3834.26",12,"high"
16327,"3844.22",6,"high"
12662,"3849.78",11,"high"
16717,"3858.38",6,"high"
15195,"3861.00",1,"high"
13124,"3866.33",3,"high"
18073,"3877.52",12,"high"
14291,"3883.25",11,"high"
13999,"3901.81",12,"high"
14739,"3902.28",7,"high"
17593,"3927.34",5,"high"
12473,"3938.55",5,"high"
17651,"3945.00",10,"high"
13183,"3957.78",9,"high"
13523,"3964.88",5,"high"
14299,"3965.62",9,"high"
12727,"3980.70",7,"high"
12779,"3981.36",8,"high"
17611,"3984.22",15,"high"
15416,"3984.32",4,"high"
17001,"3989.57",11,"high"
15529,"3995.23",11,"high"
17769,"3997.98",10,"high"
16186,"4006.94",12,"high"
14547,"4007.54",8,"high"
12378,"4008.62",1,"high"
12957,"4017.54",8,"high"
12841,"4022.35",25,"high"
13815,"4027.36",4,"high"
12867,"4036.82",7,"high"
12656,"4051.17",5,"high"
14401,"4051.48",13,"high"
18087,"4055.72",2,"high"
12449,"4067.29",4,"high"
14092,"4076.91",14,"high"
12749,"4090.88",5,"high"
16670,"4095.90",11,"high"
16401,"4098.32",12,"high"
17377,"4100.92",20,"high"
17940,"4106.44",10,"high"
16592,"4113.68",16,"high"
12569,"4124.69",32,"high"
15514,"4139.46",11,"high"
13988,"4147.96",6,"high"
13555,"4149.28",4,"high"
13384,"4151.93",7,"high"
16549,"4154.64",10,"high"
15570,"4165.52",12,"high"
12949,"4167.22",8,"high"
18041,"4183.39",21,"high"
14146,"4191.00",5,"high"
12747,"4196.01",11,"high"
15971,"4199.85",12,"high"
17920,"4204.10",17,"high"
15804,"4206.39",13,"high"
14277,"4216.20",3,"high"
17419,"4226.57",12,"high"
12500,"4257.82",11,"high"
14422,"4263.64",6,"high"
17937,"4301.22",7,"high"
15034,"4308.61",8,"high"
12347,"4310.00",7,"high"
18251,"4314.72",1,"high"
17567,"4331.48",8,"high"
14525,"4332.20",9,"high"
14800,"4339.74",12,"high"
14016,"4341.21",4,"high"
16945,"4345.50",19,"high"
12752,"4366.78",1,"high"
13505,"4393.63",4,"high"
12712,"4396.13",13,"high"
15874,"4405.88",7,"high"
16626,"4413.10",17,"high"
15955,"4416.26",14,"high"
13069,"4436.12",24,"high"
14534,"4447.05",18,"high"
14085,"4448.54",18,"high"
12627,"4478.53",7,"high"
17364,"4481.18",11,"high"
16984,"4481.35",2,"high"
14426,"4481.67",10,"high"
12524,"4485.72",8,"high"
17975,"4488.81",13,"high"
15299,"4507.01",7,"high"
13267,"4521.49",19,"high"
12484,"4541.72",6,"high"
17068,"4552.14",21,"high"
17613,"4559.15",14,"high"
14004,"4582.64",7,"high"
15093,"4597.02",6,"high"
13802,"4599.42",3,"high"
16931,"4604.22",21,"high"
14286,"4628.75",3,"high"
14390,"4652.82",9,"high"
14189,"4654.08",15,"high"
15291,"4668.30",15,"high"
14191,"4684.76",13,"high"
14135,"4690.31",15,"high"
14159,"4693.01",11,"high"
12714,"4708.86",5,"high"
16722,"4730.81",13,"high"
15152,"4745.69",13,"high"
14180,"4748.52",25,"high"
12955,"4757.16",11,"high"
17690,"4757.95",15,"high"
15187,"4777.18",16,"high"
15298,"4799.90",12,"high"
17365,"4801.56",8,"high"
15555,"4805.17",16,"high"
13013,"4810.94",13,"high"
15738,"4812.42",16,"high"
17652,"4867.72",12,"high"
14292,"4871.93",9,"high"
12688,"4873.81",1,"high"
12664,"4881.88",9,"high"
17133,"4892.24",7,"high"
14709,"4921.04",13,"high"
15786,"4932.20",3,"high"
12700,"4939.99",4,"high"
12437,"4951.41",18,"high"
15547,"4954.84",14,"high"
15032,"4959.10",3,"high"
12444,"5005.46",5,"high"
14755,"5010.28",11,"high"
14329,"5014.84",7,"high"
17426,"5037.26",6,"high"
15719,"5045.61",13,"high"
12432,"5059.32",5,"high"
13139,"5064.94",7,"high"
15301,"5070.35",12,"high"
14562,"5074.77",18,"high"
16700,"5076.55",13,"high"
17602,"5102.97",6,"high"
13941,"5112.96",5,"high"
15903,"5126.76",7,"high"
13599,"5153.67",21,"high"
17858,"5155.66",12,"high"
15727,"5178.96",7,"high"
16191,"5180.52",13,"high"
13756,"5189.52",14,"high"
16258,"5203.51",5,"high"
15046,"5213.77",15,"high"
12362,"5226.23",10,"high"
18226,"5228.05",11,"high"
17061,"5232.23",11,"high"
17730,"5298.48",13,"high"
15150,"5314.47",10,"high"
13269,"5346.23",15,"high"
16303,"5360.63",3,"high"
17850,"5391.21",34,"high"
17719,"5396.04",15,"high"
16701,"5398.30",13,"high"
17809,"5411.91",12,"high"
12490,"5417.93",10,"high"
18198,"5425.56",17,"high"
16265,"5447.00",9,"high"
16985,"5464.12",10,"high"
16609,"5493.46",7,"high"
18225,"5509.12",12,"high"
15805,"5528.48",17,"high"
12539,"5568.35",4,"high"
16161,"5575.56",19,"high"
16767,"5580.60",11,"high"
12839,"5591.42",14,"high"
12481,"5596.32",10,"high"
17757,"5605.29",30,"high"
14688,"5630.87",21,"high"
18118,"5653.82",26,"high"
13004,"5655.91",18,"high"
17716,"5655.99",11,"high"
17049,"5659.98",9,"high"
14049,"5681.72",4,"high"
14110,"5683.15",12,"high"
13468,"5704.97",37,"high"
16553,"5719.82",12,"high"
13178,"5725.47",11,"high"
17686,"5739.46",7,"high"
15218,"5756.89",11,"high"
12720,"5781.73",25,"high"
13050,"5836.86",17,"high"
13534,"5870.08",25,"high"
13209,"5891.61",8,"high"
14944,"5900.25",12,"high"
14415,"5900.28",13,"high"
14505,"5905.64",8,"high"
15382,"5955.71",6,"high"
14101,"5976.79",6,"high"
13316,"5977.73",4,"high"
13097,"6010.42",10,"high"
12637,"6021.90",8,"high"
14735,"6065.69",32,"high"
15939,"6115.01",15,"high"
17509,"6115.14",8,"high"
13418,"6127.43",18,"high"
14060,"6140.42",19,"high"
12357,"6207.67",1,"high"
14057,"6217.96",17,"high"
16126,"6287.77",4,"high"
17315,"6292.26",38,"high"
15005,"6316.57",28,"high"
13709,"6328.05",13,"high"
13668,"6363.59",21,"high"
12359,"6372.58",4,"high"
13871,"6403.25",13,"high"
13102,"6424.09",24,"high"
13225,"6463.84",7,"high"
15694,"6479.40",14,"high"
18223,"6484.54",14,"high"
12431,"6487.45",15,"high"
16814,"6509.10",21,"high"
12472,"6572.11",7,"high"
15144,"6580.44",17,"high"
16182,"6617.65",4,"high"
12626,"6620.48",9,"high"
17338,"6643.93",8,"high"
16353,"6675.71",23,"high"
15249,"6688.46",13,"high"
16746,"6697.66",18,"high"
13576,"6717.34",18,"high"
16532,"6748.80",3,"high"
16652,"6773.97",7,"high"
15601,"6776.56",14,"high"
18055,"6784.19",10,"high"
15023,"6802.76",11,"high"
12830,"6814.64",6,"high"
12476,"6816.42",11,"high"
12705,"6868.29",9,"high"
17416,"6893.42",7,"high"
16187,"6911.44",15,"high"
13027,"6912.00",6,"high"
16713,"6923.13",15,"high"
12989,"6924.11",15,"high"
12798,"6977.04",3,"high"
12766,"6989.63",7,"high"
14961,"7044.68",9,"high"
13985,"7060.13",15,"high"
13324,"7121.95",10,"high"
16873,"7123.62",6,"high"
16745,"7194.30",17,"high"
16729,"7239.92",21,"high"
16923,"7247.61",19,"high"
18229,"7276.90",20,"high"
13018,"7277.70",28,"high"
12583,"7281.38",15,"high"
17396,"7330.80",8,"high"
15465,"7354.62",18,"high"
12980,"7374.90",9,"high"
12474,"7375.79",18,"high"
13263,"7454.07",35,"high"
18172,"7561.68",20,"high"
15194,"7616.53",15,"high"
15044,"7700.23",17,"high"
13629,"7792.36",11,"high"
12435,"7829.89",2,"high"
13093,"7832.47",8,"high"
17811,"7837.73",39,"high"
12757,"7857.10",13,"high"
14849,"7930.54",25,"high"
15290,"7943.22",18,"high"
12428,"7956.46",9,"high"
14796,"8022.49",17,"high"
18109,"8052.97",26,"high"
14952,"8099.49",11,"high"
13854,"8109.52",25,"high"
16672,"8134.94",20,"high"
14936,"8137.02",8,"high"
14056,"8214.65",23,"high"
16558,"8338.49",20,"high"
15358,"8347.20",22,"high"
18139,"8438.34",6,"high"
12683,"8476.57",15,"high"
14527,"8508.82",55,"high"
16656,"8625.80",15,"high"
17306,"8631.31",19,"high"
17243,"8676.85",26,"high"
17017,"8694.26",20,"high"
16033,"8816.40",20,"high"
13090,"8910.82",14,"high"
13488,"8968.31",13,"high"
12451,"9035.52",5,"high"
13969,"9053.94",18,"high"
18092,"9068.26",11,"high"
14667,"9241.20",25,"high"
14367,"9261.52",16,"high"
12567,"9401.28",10,"high"
16523,"9418.47",21,"high"
14733,"9585.91",12,"high"
13458,"9646.57",14,"high"
12709,"9736.52",15,"high"
15078,"9743.11",32,"high"
13199,"9817.12",38,"high"
13001,"9818.82",13,"high"
12590,"9864.26",2,"high"
16843,"10196.57",16,"high"
16180,"10254.18",8,"high"
15502,"10384.93",12,"high"
15615,"10399.74",23,"high"
14062,"10464.85",12,"high"
15251,"10484.99",11,"high"
17706,"10504.49",17,"high"
17865,"10526.32",20,"high"
16779,"10629.72",22,"high"
17139,"10668.47",12,"high"
14769,"10674.75",8,"high"
13340,"10736.48",7,"high"
17107,"10815.43",6,"high"
13319,"10845.55",26,"high"
17581,"11045.04",25,"high"
15482,"11054.96",12,"high"
12409,"11072.67",3,"high"
14895,"11138.71",20,"high"
12971,"11189.91",86,"high"
14194,"11349.52",21,"high"
15125,"11528.48",15,"high"
12939,"11581.80",8,"high"
12557,"11990.96",5,"high"
14606,"12156.65",93,"high"
13113,"12245.96",24,"high"
12682,"12288.22",31,"high"
17340,"12353.29",11,"high"
16000,"12393.70",3,"high"
15640,"12515.66",15,"high"
12536,"12601.83",3,"high"
13078,"12627.94",26,"high"
14258,"12669.98",9,"high"
16525,"13027.45",26,"high"
17735,"13110.02",19,"high"
12477,"13219.74",6,"high"
15498,"13316.40",27,"high"
12433,"13375.87",7,"high"
12540,"13400.24",17,"high"
12621,"13689.67",20,"high"
12681,"13787.54",22,"high"
16705,"14034.99",20,"high"
14866,"14389.90",12,"high"
16133,"14589.04",33,"high"
15513,"14758.22",19,"high"
14051,"15610.39",23,"high"
15189,"16225.39",41,"high"
17677,"16363.23",30,"high"
15856,"16387.57",27,"high"
14607,"16569.50",14,"high"
12921,"16587.09",37,"high"
16839,"16594.35",34,"high"
13881,"17159.52",20,"high"
13767,"17220.36",37,"high"
17428,"17256.85",28,"high"
14031,"17286.86",19,"high"
12678,"17628.46",12,"high"
12901,"17654.54",28,"high"
15159,"18641.01",30,"high"
12731,"18895.91",12,"high"
12471,"19824.05",30,"high"
15039,"19914.44",47,"high"
17381,"20275.61",29,"high"
17675,"20374.28",31,"high"
16210,"21086.30",18,"high"
12744,"21279.29",7,"high"
12753,"21429.39",6,"high"
13777,"25977.16",33,"high"
16333,"26626.80",22,"high"
17857,"26879.04",23,"high"
13408,"28117.04",62,"high"
13081,"28337.38",11,"high"
14680,"28754.11",16,"high"
13098,"28882.44",28,"high"
17389,"31833.68",34,"high"
17404,"31906.82",15,"high"
15838,"33643.08",19,"high"
12748,"33719.73",210,"high"
16422,"34684.40",51,"high"
16013,"37130.60",47,"high"
13798,"37153.85",57,"high"
15098,"39916.50",3,"high"
17841,"40991.57",124,"high"
12931,"42055.96",15,"high"
15749,"44534.30",3,"high"
14088,"50491.81",13,"high"
14298,"51527.30",44,"high"
15061,"54534.14",48,"high"
15769,"56252.72",26,"high"
17949,"58510.48",45,"high"
13089,"58825.83",97,"high"
15311,"60767.90",91,"high"
13694,"65039.62",50,"high"
14096,"65164.79",17,"high"
16684,"66653.56",28,"high"
12346,"77183.60",1,"high"
16029,"81024.84",63,"high"
17511,"91062.38",31,"high"
14156,"117379.63",55,"high"
12415,"124914.53",21,"high"
14911,"143825.06",201,"high"
16446,"168472.50",2,"high"
17450,"194550.79",46,"high"
18102,"259657.30",60,"high"
14646,"280206.02",74,"high"
